item_id,department,category,subcategory,brand,production_date,sold_date,days_to_sell,production_price,sold_price
2241,Mens,Pants,Chinos,Zara,2025-12-25,,,10.24,
2242,Womens,Dresses,Maxi Dress,Levi's,2025-12-28,,,17.21,
2243,Children,Bottoms,Leggings,Adidas,2025-12-26,2025-12-31,5.0,12.46,11.54
2244,Mens,Pants,Chinos,Gap,2025-12-29,2026-01-06,8.0,11.03,10.1
2245,Mens,Jackets,Bomber,Adidas,2025-12-29,2026-01-09,11.0,24.86,22.5
2246,Womens,Outerwear,Coat,Columbia,2025-12-31,2026-01-15,15.0,18.31,14.21
2247,Womens,Pants,Jeans,Lululemon,2025-12-28,2026-01-03,6.0,48.43,45.82
2248,Mens,Shoes,Boots,Levi's,2025-12-29,2026-01-16,18.0,15.03,11.53
2249,Children,Shoes,Sneakers,Columbia,2025-12-31,2026-01-11,11.0,18.6,17.93
2250,Children,Bottoms,Jeans,The North Face,2025-12-30,2026-01-18,19.0,33.68,26.31
2251,Mens,Shoes,Sandals,Adidas,2025-12-28,2026-01-04,7.0,15.58,15.36
2252,Womens,Dresses,Mini Dress,Carhartt,2025-12-31,2026-01-03,3.0,22.63,23.89
2253,Mens,Shirts,Henley,Zara,2025-12-29,2026-01-01,3.0,11.93,11.62
2254,Children,Shoes,Sandals,Old Navy,2025-12-29,2026-01-05,7.0,11.26,10.83
2255,Mens,Jackets,Blazer,Lululemon,2025-12-27,2025-12-29,2.0,40.63,44.35
2256,Children,Shoes,Boots,Adidas,2025-12-26,2026-01-14,19.0,15.63,13.1
2257,Womens,Outerwear,Jacket,Uniqlo,2025-12-31,2026-01-07,7.0,13.63,13.45
2258,Mens,Shoes,Sneakers,Adidas,2025-12-26,2026-01-17,22.0,22.39,15.34
2259,Mens,Pants,Chinos,Uniqlo,2025-12-29,2026-01-03,5.0,11.18,11.91
2260,Mens,Jackets,Denim Jacket,Ralph Lauren,2025-12-26,2025-12-31,5.0,32.85,34.7
2261,Womens,Dresses,Maxi Dress,Adidas,2025-12-27,2026-01-19,23.0,17.08,12.16
2262,Mens,Pants,Dress Pants,H&M,2025-12-25,,,11.11,
2263,Children,Tops,T-Shirt,Lululemon,2025-12-29,2026-01-03,5.0,34.51,35.93
2264,Mens,Shirts,T-Shirt,Nike,2025-12-27,2026-01-01,5.0,18.59,19.78
2265,Womens,Shoes,Boots,Old Navy,2025-12-26,2026-01-08,13.0,8.63,7.94
2266,Womens,Shoes,Flats,Uniqlo,2025-12-27,2026-01-29,33.0,13.8,10.21
2267,Womens,Outerwear,Cardigan,Uniqlo,2025-12-28,2026-01-02,5.0,13.31,13.39
2268,Womens,Tops,Tank Top,Uniqlo,2025-12-25,2025-12-25,0.0,11.61,13.36
2269,Womens,Shoes,Heels,Patagonia,2025-12-28,2026-01-05,8.0,28.12,27.17
2270,Mens,Jackets,Denim Jacket,H&M,2025-12-28,2026-01-03,6.0,8.88,8.21
2271,Womens,Tops,Tank Top,Ralph Lauren,2025-12-28,2026-01-11,14.0,30.54,27.17
2272,Mens,Shoes,Loafers,Nike,2025-12-25,2025-12-30,5.0,17.9,18.43
2273,Womens,Outerwear,Blazer,Adidas,2025-12-29,2025-12-31,2.0,21.82,23.9
2274,Mens,Shoes,Loafers,Carhartt,2025-12-30,2026-01-22,23.0,14.88,10.56
2275,Womens,Tops,Tank Top,Lululemon,2025-12-30,2026-01-19,20.0,31.08,21.94
2276,Womens,Tops,T-Shirt,Nike,2025-12-27,2025-12-31,4.0,21.54,22.58
2277,Mens,Pants,Chinos,Patagonia,2025-12-28,,,11.46,
2278,Mens,Pants,Cargo Pants,Ralph Lauren,2025-12-29,2026-01-28,30.0,22.38,14.16
2279,Mens,Shirts,Polo,Zara,2025-12-25,,,15.92,
2280,Mens,Pants,Cargo Pants,Levi's,2025-12-26,2026-01-15,20.0,14.28,11.4
2281,Children,Bottoms,Shorts,H&M,2025-12-28,2026-01-07,10.0,8.29,7.4
2282,Mens,Pants,Jeans,Columbia,2025-12-31,,,25.39,
2283,Womens,Pants,Jeans,Zara,2025-12-31,2026-01-03,3.0,12.64,14.45
2284,Children,Shoes,Sandals,Uniqlo,2025-12-31,2026-01-15,15.0,11.12,9.52
2285,Womens,Outerwear,Blazer,H&M,2025-12-27,2026-01-04,8.0,6.95,6.23
2286,Womens,Tops,Sweater,Zara,2025-12-31,2026-01-25,25.0,11.11,7.27
2287,Mens,Shirts,Polo,Nike,2025-12-27,2025-12-29,2.0,18.17,20.19
2288,Womens,Outerwear,Blazer,H&M,2025-12-30,,,6.31,
2289,Womens,Pants,Jeans,Ralph Lauren,2025-12-28,2026-01-19,22.0,20.24,15.9
2290,Womens,Shoes,Heels,Old Navy,2025-12-25,2025-12-27,2.0,11.55,12.91
2291,Children,Shoes,Slip-ons,The North Face,2025-12-28,,,29.75,
2292,Children,Outerwear,Puffer,Old Navy,2025-12-29,2026-01-05,7.0,11.74,12.63
2293,Children,Shoes,Sandals,Patagonia,2025-12-25,2026-01-09,15.0,32.62,26.9
2294,Children,Bottoms,Shorts,Zara,2025-12-28,2026-01-11,14.0,5.84,4.84
2295,Womens,Shoes,Boots,Patagonia,2025-12-30,2026-01-13,14.0,23.27,19.18
2296,Womens,Pants,Leggings,Adidas,2025-12-30,2026-02-12,44.0,12.97,8.43
2297,Mens,Shirts,Button-Down,Columbia,2025-12-30,,,23.42,
2298,Mens,Shoes,Boots,Zara,2025-12-27,2026-01-10,14.0,8.1,7.51
2299,Womens,Dresses,Casual Dress,Levi's,2025-12-29,2026-02-07,40.0,22.52,14.73
2300,Mens,Jackets,Bomber,Lululemon,2025-12-29,2026-01-04,6.0,44.71,48.46
2301,Children,Bottoms,Joggers,Gap,2025-12-25,2026-01-02,8.0,15.37,13.4
2302,Womens,Tops,Sweater,Carhartt,2025-12-27,2026-01-04,8.0,12.49,12.67
2303,Womens,Tops,Blouse,H&M,2025-12-30,2026-01-02,3.0,7.98,8.61
2304,Womens,Pants,Trousers,Carhartt,2025-12-28,2026-01-04,7.0,20.96,18.73
2305,Mens,Pants,Jeans,The North Face,2025-12-30,2026-01-02,3.0,28.84,31.99
2306,Womens,Dresses,Mini Dress,Old Navy,2025-12-26,2026-01-10,15.0,5.47,4.9
2307,Children,Shoes,Slip-ons,Gap,2025-12-26,2025-12-31,5.0,13.06,13.32
2308,Womens,Pants,Leggings,Lululemon,2025-12-28,2026-01-12,15.0,39.39,32.8
2309,Mens,Pants,Chinos,Zara,2025-12-25,2026-01-04,10.0,7.47,7.56
2310,Womens,Outerwear,Blazer,Uniqlo,2025-12-25,,,12.34,
2311,Children,Tops,Sweatshirt,Nike,2025-12-25,2026-01-20,26.0,8.36,5.32
2312,Children,Tops,T-Shirt,The North Face,2025-12-26,,,26.49,
2313,Mens,Pants,Chinos,Levi's,2025-12-30,2026-01-16,17.0,21.75,19.41
2314,Mens,Jackets,Blazer,Nike,2025-12-29,2026-01-12,14.0,19.58,18.64
2315,Mens,Pants,Chinos,H&M,2025-12-29,2026-01-10,12.0,6.79,6.42
2316,Children,Shoes,Slip-ons,Zara,2025-12-26,2026-01-01,6.0,8.24,8.19
2317,Children,Tops,T-Shirt,The North Face,2025-12-28,2026-01-06,9.0,23.22,20.14
2318,Children,Outerwear,Jacket,Gap,2025-12-31,2026-01-13,13.0,8.81,7.72
2319,Children,Outerwear,Jacket,Ralph Lauren,2025-12-28,2026-01-31,34.0,24.26,17.69
2320,Children,Outerwear,Raincoat,Ralph Lauren,2025-12-27,2026-01-04,8.0,25.17,25.6
2321,Mens,Jackets,Blazer,Adidas,2025-12-28,2026-01-31,34.0,13.13,9.88
2322,Womens,Shoes,Heels,Patagonia,2025-12-25,2026-01-08,14.0,21.0,19.38
2323,Mens,Shoes,Sandals,Columbia,2025-12-25,2026-01-03,9.0,26.88,24.25
2324,Womens,Shoes,Heels,Old Navy,2025-12-31,2026-01-23,23.0,8.78,6.56
2325,Mens,Pants,Jeans,Old Navy,2025-12-28,,,8.96,
2326,Mens,Pants,Chinos,Uniqlo,2025-12-25,,,9.8,
2327,Womens,Outerwear,Cardigan,Zara,2025-12-30,,,10.84,
2328,Children,Tops,T-Shirt,The North Face,2025-12-30,,,29.05,
2329,Children,Shoes,Sandals,H&M,2025-12-29,2026-01-20,22.0,7.71,5.18
2330,Mens,Pants,Cargo Pants,Adidas,2025-12-30,2026-01-15,16.0,22.13,18.99
2331,Mens,Shirts,T-Shirt,Patagonia,2025-12-31,,,37.16,
2332,Womens,Outerwear,Coat,Old Navy,2025-12-29,,,7.87,
2333,Mens,Shirts,T-Shirt,Adidas,2025-12-29,,,23.68,
2334,Children,Outerwear,Sweater,Levi's,2025-12-25,2025-12-30,5.0,18.61,19.2
2335,Mens,Shoes,Loafers,Ralph Lauren,2025-12-25,2025-12-29,4.0,23.61,23.81
2336,Mens,Pants,Dress Pants,Uniqlo,2025-12-25,2026-01-05,11.0,11.52,9.6
2337,Womens,Tops,Tank Top,Lululemon,2025-12-27,2026-01-09,13.0,26.33,24.99
2338,Womens,Shoes,Heels,Lululemon,2025-12-26,,,37.97,
2339,Children,Shoes,Slip-ons,Ralph Lauren,2025-12-31,2026-01-13,13.0,24.94,21.73
2340,Children,Bottoms,Jeans,Zara,2025-12-31,2026-01-06,6.0,9.45,9.44
2341,Mens,Shirts,T-Shirt,Uniqlo,2025-12-28,2026-01-22,25.0,14.22,9.82
2342,Womens,Shoes,Boots,Nike,2025-12-25,2026-01-18,24.0,20.44,15.12
2343,Womens,Outerwear,Coat,Gap,2025-12-28,2026-01-12,15.0,11.77,9.14
2344,Children,Shoes,Boots,Uniqlo,2025-12-30,2026-01-01,2.0,9.26,10.62
2345,Womens,Pants,Wide-Leg Pants,Nike,2025-12-31,2026-01-08,8.0,15.79,14.24
2346,Children,Tops,Sweatshirt,Lululemon,2025-12-31,,,38.59,
2347,Children,Bottoms,Jeans,Ralph Lauren,2025-12-31,2026-01-07,7.0,21.27,21.43
2348,Womens,Shoes,Sneakers,Ralph Lauren,2025-12-25,2026-01-28,34.0,34.74,25.71
2349,Mens,Jackets,Bomber,H&M,2025-12-26,,,8.86,
2350,Mens,Jackets,Denim Jacket,Ralph Lauren,2025-12-30,2026-01-28,29.0,20.33,15.23
2351,Children,Outerwear,Jacket,Adidas,2025-12-29,2026-01-16,18.0,19.38,15.78
2352,Womens,Outerwear,Cardigan,Nike,2025-12-28,2026-01-07,10.0,17.29,15.66
2353,Children,Shoes,Sneakers,Ralph Lauren,2025-12-31,2026-01-03,3.0,29.85,28.96
2354,Womens,Pants,Jeans,Lululemon,2025-12-28,2026-01-14,17.0,40.57,35.53
2355,Womens,Outerwear,Blazer,Ralph Lauren,2025-12-27,2025-12-29,2.0,21.08,24.46
2356,Womens,Shoes,Sneakers,Uniqlo,2025-12-28,2026-01-05,8.0,10.32,9.42
2357,Children,Shoes,Sandals,Ralph Lauren,2025-12-27,2026-01-06,10.0,23.2,20.63
2358,Mens,Pants,Cargo Pants,Adidas,2025-12-30,,,16.36,
2359,Mens,Pants,Cargo Pants,H&M,2025-12-30,,,6.71,
2360,Mens,Shirts,Henley,Uniqlo,2025-12-31,2026-01-11,11.0,13.03,10.78
2361,Children,Tops,Polo,Adidas,2025-12-30,2026-01-15,16.0,9.72,8.16
2362,Womens,Tops,Blouse,Patagonia,2025-12-28,,,23.0,
2363,Mens,Pants,Dress Pants,Lululemon,2025-12-28,2026-01-30,33.0,25.27,17.06
2364,Mens,Pants,Cargo Pants,Zara,2025-12-30,2026-01-04,5.0,7.7,7.98
2365,Womens,Outerwear,Blazer,Ralph Lauren,2025-12-25,2025-12-25,0.0,20.75,22.32
2366,Children,Outerwear,Sweater,Gap,2025-12-31,2026-01-14,14.0,12.04,11.08
2367,Mens,Jackets,Denim Jacket,Old Navy,2025-12-25,2026-01-16,22.0,8.16,5.91
2368,Womens,Pants,Jeans,Gap,2025-12-29,2026-01-22,24.0,10.45,6.73
2369,Mens,Shirts,T-Shirt,Carhartt,2025-12-29,2026-01-11,13.0,27.99,22.81
2370,Children,Tops,Sweatshirt,The North Face,2025-12-30,,,34.62,
2371,Mens,Shoes,Boots,The North Face,2025-12-31,2026-01-22,22.0,40.49,28.02
2372,Womens,Pants,Leggings,The North Face,2025-12-29,2026-01-19,21.0,25.59,20.81
2373,Mens,Shoes,Sandals,Lululemon,2025-12-30,2026-01-27,28.0,23.55,14.87
2374,Womens,Outerwear,Cardigan,Nike,2025-12-28,2026-01-22,25.0,18.73,12.78
2375,Children,Shoes,Sandals,H&M,2025-12-26,,,7.88,
2376,Womens,Dresses,Casual Dress,The North Face,2025-12-30,2026-01-08,9.0,30.68,31.53
2377,Mens,Pants,Dress Pants,Lululemon,2025-12-25,2026-01-22,28.0,38.36,28.34
2378,Womens,Dresses,Evening Dress,Adidas,2025-12-28,,,11.51,
2379,Children,Outerwear,Raincoat,Gap,2025-12-29,2026-01-07,9.0,13.6,13.18
2380,Children,Bottoms,Joggers,Patagonia,2025-12-29,2026-01-04,6.0,24.88,24.88
2381,Mens,Shoes,Loafers,Zara,2025-12-27,2026-01-04,8.0,8.58,8.46
2382,Mens,Shoes,Sandals,Adidas,2025-12-31,2026-02-07,38.0,22.64,16.09
2383,Children,Outerwear,Raincoat,Carhartt,2025-12-27,2026-01-14,18.0,26.91,20.67
2384,Mens,Shoes,Sandals,Columbia,2025-12-28,2026-01-09,12.0,34.6,34.19
2385,Womens,Outerwear,Jacket,Lululemon,2025-12-31,2026-01-07,7.0,38.75,35.93
2386,Mens,Jackets,Blazer,Columbia,2025-12-30,2026-01-04,5.0,23.16,25.43
2387,Children,Shoes,Slip-ons,H&M,2025-12-27,2025-12-31,4.0,7.51,7.7
2388,Children,Shoes,Sneakers,Ralph Lauren,2025-12-28,2026-01-11,14.0,24.03,21.54
2389,Mens,Pants,Chinos,Nike,2025-12-31,2026-01-10,10.0,20.42,20.27
2390,Children,Shoes,Slip-ons,Columbia,2025-12-26,2026-01-06,11.0,35.61,32.4
2391,Womens,Shoes,Sneakers,The North Face,2025-12-31,2026-01-05,5.0,34.92,38.42
2392,Children,Shoes,Boots,Adidas,2025-12-25,,,18.54,
2393,Children,Outerwear,Sweater,Zara,2025-12-28,2026-01-11,14.0,10.38,9.27
2394,Children,Outerwear,Jacket,Uniqlo,2025-12-29,2026-01-06,8.0,12.12,11.72
2395,Children,Tops,T-Shirt,Carhartt,2025-12-25,2026-01-01,7.0,22.36,20.01
2396,Children,Bottoms,Joggers,H&M,2025-12-27,2026-01-07,11.0,9.27,8.16
2397,Mens,Jackets,Puffer,Levi's,2025-12-31,,,17.17,
2398,Mens,Shirts,Henley,Adidas,2025-12-27,2026-01-04,8.0,14.57,14.66
2399,Mens,Jackets,Blazer,Zara,2025-12-25,2026-02-01,38.0,13.06,8.73
2400,Mens,Shoes,Boots,Zara,2025-12-29,2026-01-09,11.0,11.75,11.0
2401,Mens,Shoes,Boots,Old Navy,2026-01-07,,,6.75,
2402,Children,Bottoms,Leggings,The North Face,2026-01-07,,,29.69,
2403,Womens,Tops,Sweater,Carhartt,2026-01-06,,,20.5,
2404,Womens,Tops,T-Shirt,The North Face,2026-01-01,2026-01-30,29.0,43.82,27.79
2405,Children,Bottoms,Shorts,Nike,2026-01-07,2026-01-26,19.0,15.65,13.09
2406,Mens,Shirts,Polo,Levi's,2026-01-07,2026-01-17,10.0,22.64,19.54
2407,Mens,Shoes,Boots,Nike,2026-01-06,,,20.18,
2408,Children,Bottoms,Jeans,Ralph Lauren,2026-01-02,2026-01-05,3.0,30.23,29.33
2409,Children,Bottoms,Shorts,Gap,2026-01-05,,,10.26,
2410,Children,Outerwear,Puffer,Carhartt,2026-01-03,2026-01-09,6.0,28.16,27.35
2411,Children,Outerwear,Raincoat,H&M,2026-01-07,2026-01-12,5.0,8.7,8.42
2412,Womens,Dresses,Casual Dress,The North Face,2026-01-06,2026-01-22,16.0,35.2,30.91
2413,Mens,Shirts,T-Shirt,Patagonia,2026-01-03,,,31.05,
2414,Mens,Shoes,Sneakers,Levi's,2026-01-04,2026-01-14,10.0,23.55,23.51
2415,Children,Bottoms,Leggings,H&M,2026-01-01,2026-01-11,10.0,7.71,7.8
2416,Mens,Pants,Chinos,H&M,2026-01-07,,,9.57,
2417,Mens,Shoes,Sandals,Zara,2026-01-01,2026-01-09,8.0,7.86,7.68
2418,Children,Bottoms,Joggers,H&M,2026-01-07,2026-02-01,25.0,8.12,6.15
2419,Mens,Shoes,Sneakers,Nike,2026-01-02,,,20.77,
2420,Mens,Pants,Jeans,Nike,2026-01-07,2026-01-31,24.0,16.79,12.82
2421,Children,Bottoms,Jeans,Carhartt,2026-01-03,2026-01-21,18.0,19.33,15.38
2422,Children,Tops,T-Shirt,Old Navy,2026-01-07,2026-02-03,27.0,10.06,6.67
2423,Womens,Outerwear,Jacket,Lululemon,2026-01-03,2026-01-08,5.0,33.44,31.46
2424,Womens,Tops,Blouse,Adidas,2026-01-04,,,17.31,
2425,Children,Bottoms,Shorts,Columbia,2026-01-02,,,16.56,
2426,Children,Outerwear,Sweater,Patagonia,2026-01-06,2026-01-17,11.0,25.27,25.0
2427,Womens,Pants,Leggings,Ralph Lauren,2026-01-04,2026-01-12,8.0,22.2,23.41
2428,Mens,Shoes,Sandals,Levi's,2026-01-04,2026-02-04,31.0,18.26,13.75
2429,Mens,Shirts,Henley,Lululemon,2026-01-05,2026-01-10,5.0,41.02,39.69
2430,Mens,Pants,Dress Pants,Gap,2026-01-02,2026-01-15,13.0,14.93,14.16
2431,Children,Tops,Polo,Carhartt,2026-01-05,2026-01-27,22.0,26.38,18.35
2432,Mens,Shoes,Loafers,Columbia,2026-01-05,2026-01-12,7.0,19.57,21.04
2433,Mens,Shoes,Sandals,Uniqlo,2026-01-02,2026-01-10,8.0,11.09,11.15
2434,Children,Shoes,Sneakers,Ralph Lauren,2026-01-03,2026-01-29,26.0,24.74,17.65
2435,Children,Bottoms,Jeans,Adidas,2026-01-07,,,21.11,
2436,Womens,Tops,Blouse,Columbia,2026-01-06,2026-01-07,1.0,22.28,23.17
2437,Children,Shoes,Boots,Levi's,2026-01-04,2026-01-08,4.0,19.76,22.14
2438,Mens,Shirts,T-Shirt,The North Face,2026-01-03,2026-01-22,19.0,26.55,19.38
2439,Children,Bottoms,Leggings,Zara,2026-01-03,,,5.57,
2440,Womens,Pants,Trousers,Gap,2026-01-02,2026-01-11,9.0,11.69,10.78
2441,Womens,Dresses,Maxi Dress,Adidas,2026-01-07,,,17.38,
2442,Mens,Shirts,Polo,Uniqlo,2026-01-05,2026-01-16,11.0,15.11,14.46
2443,Womens,Pants,Wide-Leg Pants,Levi's,2026-01-02,2026-01-13,11.0,23.24,21.92
2444,Womens,Tops,Tank Top,Patagonia,2026-01-07,2026-01-25,18.0,29.75,23.46
2445,Womens,Tops,Tank Top,Zara,2026-01-03,2026-01-23,20.0,10.88,7.89
2446,Mens,Shirts,Button-Down,Old Navy,2026-01-04,2026-03-05,60.0,6.42,4.66
2447,Children,Outerwear,Jacket,Patagonia,2026-01-03,2026-01-14,11.0,39.65,35.26
2448,Womens,Pants,Jeans,Lululemon,2026-01-04,2026-01-19,15.0,41.39,32.35
2449,Mens,Shoes,Boots,Zara,2026-01-02,,,11.18,
2450,Children,Shoes,Sneakers,H&M,2026-01-03,2026-02-02,30.0,9.51,7.13
2451,Womens,Outerwear,Blazer,H&M,2026-01-05,2026-01-21,16.0,8.46,6.74
2452,Womens,Tops,Sweater,Uniqlo,2026-01-05,2026-01-18,13.0,8.56,7.33
2453,Children,Tops,Polo,H&M,2026-01-05,2026-01-25,20.0,9.43,6.98
2454,Children,Shoes,Slip-ons,Zara,2026-01-02,2026-01-21,19.0,10.2,8.76
2455,Mens,Shirts,Button-Down,Zara,2026-01-06,2026-01-11,5.0,8.99,10.02
2456,Mens,Shoes,Sneakers,Gap,2026-01-05,2026-01-28,23.0,14.23,10.09
2457,Womens,Outerwear,Blazer,Columbia,2026-01-03,2026-01-24,21.0,25.89,20.2
2458,Children,Outerwear,Raincoat,Nike,2026-01-03,2026-02-04,32.0,13.46,10.04
2459,Womens,Shoes,Heels,H&M,2026-01-05,2026-01-13,8.0,8.06,7.12
2460,Mens,Pants,Jeans,The North Face,2026-01-05,2026-01-29,24.0,33.54,22.68
2461,Womens,Outerwear,Blazer,Ralph Lauren,2026-01-04,2026-01-17,13.0,18.83,15.74
2462,Children,Shoes,Slip-ons,Old Navy,2026-01-07,2026-01-07,0.0,8.9,9.72
2463,Mens,Pants,Cargo Pants,Carhartt,2026-01-06,2026-01-23,17.0,25.22,21.5
2464,Mens,Shirts,Henley,The North Face,2026-01-07,,,35.78,
2465,Womens,Pants,Wide-Leg Pants,Levi's,2026-01-05,2026-01-15,10.0,22.54,21.46
2466,Womens,Dresses,Casual Dress,Patagonia,2026-01-02,2026-01-18,16.0,28.93,26.43
2467,Womens,Shoes,Sneakers,H&M,2026-01-07,2026-02-01,25.0,6.41,4.64
2468,Womens,Outerwear,Cardigan,Old Navy,2026-01-07,2026-01-20,13.0,8.08,6.86
2469,Children,Tops,Polo,H&M,2026-01-03,2026-01-16,13.0,8.75,8.04
2470,Children,Shoes,Boots,Carhartt,2026-01-03,2026-01-03,0.0,23.74,26.34
2471,Children,Outerwear,Puffer,Nike,2026-01-06,2026-01-08,2.0,23.99,23.13
2472,Mens,Pants,Jeans,Uniqlo,2026-01-03,2026-01-17,14.0,7.21,5.85
2473,Children,Tops,Hoodie,Adidas,2026-01-04,2026-01-19,15.0,22.32,20.1
2474,Womens,Pants,Jeans,Lululemon,2026-01-07,2026-01-13,6.0,35.52,36.9
2475,Children,Bottoms,Leggings,Old Navy,2026-01-03,2026-01-05,2.0,11.35,13.3
2476,Womens,Dresses,Mini Dress,H&M,2026-01-05,,,5.91,
2477,Children,Shoes,Boots,Nike,2026-01-02,,,16.65,
2478,Womens,Shoes,Boots,Gap,2026-01-07,,,11.27,
2479,Children,Shoes,Sandals,Nike,2026-01-06,2026-01-18,12.0,21.45,20.18
2480,Mens,Jackets,Denim Jacket,Ralph Lauren,2026-01-07,2026-01-23,16.0,26.94,24.2
2481,Mens,Jackets,Denim Jacket,Ralph Lauren,2026-01-03,2026-01-12,9.0,21.42,21.9
2482,Womens,Outerwear,Jacket,Levi's,2026-01-04,2026-01-08,4.0,18.96,19.28
2483,Womens,Shoes,Sneakers,Zara,2026-01-01,2026-01-02,1.0,8.48,9.44
2484,Mens,Shirts,Polo,H&M,2026-01-04,2026-01-12,8.0,8.78,9.33
2485,Womens,Pants,Trousers,Old Navy,2026-01-05,,,9.4,
2486,Mens,Shirts,Button-Down,Zara,2026-01-06,2026-01-21,15.0,8.61,6.82
2487,Children,Tops,Hoodie,Uniqlo,2026-01-05,2026-01-20,15.0,14.67,13.28
2488,Womens,Pants,Wide-Leg Pants,The North Face,2026-01-06,,,38.39,
2489,Children,Outerwear,Jacket,Adidas,2026-01-07,2026-01-19,12.0,14.31,13.81
2490,Womens,Dresses,Maxi Dress,Patagonia,2026-01-05,2026-01-14,9.0,22.57,19.33
2491,Womens,Shoes,Sneakers,Uniqlo,2026-01-02,2026-01-16,14.0,7.03,6.6
2492,Children,Tops,T-Shirt,Zara,2026-01-07,2026-01-21,14.0,10.71,8.95
2493,Children,Bottoms,Shorts,Gap,2026-01-07,2026-01-31,24.0,14.21,10.86
2494,Mens,Shoes,Sneakers,Columbia,2026-01-05,2026-01-13,8.0,21.48,19.71
2495,Womens,Tops,Blouse,Zara,2026-01-05,2026-01-10,5.0,12.0,13.18
2496,Womens,Dresses,Mini Dress,Lululemon,2026-01-06,2026-01-19,13.0,37.86,34.18
2497,Mens,Shoes,Boots,Lululemon,2026-01-07,2026-02-04,28.0,36.68,26.44
2498,Mens,Shoes,Sneakers,Nike,2026-01-03,2026-01-11,8.0,10.88,10.19
2499,Mens,Shirts,Button-Down,Old Navy,2026-01-06,2026-01-06,0.0,7.62,9.06
2500,Mens,Jackets,Denim Jacket,Lululemon,2026-01-04,2026-01-04,0.0,42.62,46.35
2501,Womens,Outerwear,Jacket,Levi's,2026-01-01,2026-01-07,6.0,18.21,19.21
2502,Children,Tops,Sweatshirt,Zara,2026-01-02,2026-01-19,17.0,6.17,5.19
2503,Womens,Outerwear,Blazer,Gap,2026-01-04,2026-01-10,6.0,11.5,11.78
2504,Mens,Jackets,Bomber,The North Face,2026-01-05,2026-01-20,15.0,25.16,19.5
2505,Womens,Tops,Tank Top,Levi's,2026-01-07,2026-01-15,8.0,20.22,19.15
2506,Womens,Shoes,Heels,Zara,2026-01-07,,,11.47,
2507,Children,Outerwear,Sweater,H&M,2026-01-07,2026-01-16,9.0,7.17,6.53
2508,Children,Outerwear,Raincoat,Ralph Lauren,2026-01-03,2026-01-11,8.0,23.53,21.09
2509,Children,Shoes,Sandals,Adidas,2026-01-01,2026-01-13,12.0,19.86,17.31
2510,Children,Bottoms,Leggings,Carhartt,2026-01-06,2026-01-22,16.0,17.61,14.34
2511,Womens,Dresses,Evening Dress,Columbia,2026-01-05,2026-02-08,34.0,25.87,19.36
2512,Children,Tops,T-Shirt,H&M,2026-01-05,2026-01-09,4.0,9.35,9.89
2513,Mens,Jackets,Puffer,Nike,2026-01-05,2026-01-11,6.0,20.28,21.8
2514,Children,Bottoms,Shorts,Ralph Lauren,2026-01-06,2026-01-11,5.0,28.23,29.05
2515,Children,Outerwear,Raincoat,Uniqlo,2026-01-02,2026-01-05,3.0,10.61,11.71
2516,Womens,Pants,Leggings,Gap,2026-01-05,,,16.43,
2517,Womens,Shoes,Boots,Levi's,2026-01-06,2026-01-16,10.0,20.37,17.56
2518,Womens,Shoes,Boots,Ralph Lauren,2026-01-03,2026-01-23,20.0,23.61,18.43
2519,Mens,Pants,Jeans,H&M,2026-01-01,2026-01-05,4.0,9.6,9.39
2520,Womens,Dresses,Mini Dress,The North Face,2026-01-05,,,28.96,
2521,Womens,Pants,Trousers,Uniqlo,2026-01-04,2026-01-30,26.0,10.4,7.86
2522,Mens,Shoes,Loafers,Ralph Lauren,2026-01-05,,,20.8,
2523,Mens,Pants,Jeans,Adidas,2026-01-07,2026-01-25,18.0,13.65,11.36
2524,Mens,Jackets,Denim Jacket,Carhartt,2026-01-03,2026-01-08,5.0,28.71,26.73
2525,Womens,Dresses,Casual Dress,Adidas,2026-01-02,,,20.12,
2526,Mens,Shoes,Boots,Uniqlo,2026-01-06,,,9.57,
2527,Children,Shoes,Sandals,Old Navy,2026-01-05,2026-01-30,25.0,11.16,7.19
2528,Children,Outerwear,Raincoat,Lululemon,2026-01-05,2026-01-13,8.0,25.49,22.69
2529,Womens,Pants,Leggings,Nike,2026-01-03,2026-01-17,14.0,20.81,17.3
2530,Children,Outerwear,Raincoat,The North Face,2026-01-07,2026-01-10,3.0,37.12,40.59
2531,Mens,Pants,Jeans,Gap,2026-01-02,2026-02-05,34.0,10.22,6.62
2532,Womens,Tops,Sweater,Patagonia,2026-01-02,2026-01-10,8.0,35.29,30.72
2533,Womens,Tops,T-Shirt,H&M,2026-01-01,2026-01-15,14.0,6.84,5.91
2534,Womens,Tops,Tank Top,Patagonia,2026-01-04,2026-01-12,8.0,26.45,23.35
2535,Womens,Shoes,Heels,Columbia,2026-01-06,2026-02-03,28.0,29.27,20.9
2536,Womens,Pants,Leggings,The North Face,2026-01-07,2026-01-18,11.0,36.38,33.11
2537,Womens,Shoes,Flats,Lululemon,2026-01-03,2026-01-17,14.0,37.54,32.08
2538,Mens,Jackets,Puffer,Gap,2026-01-02,2026-01-03,1.0,11.95,12.78
2539,Children,Tops,Polo,The North Face,2026-01-01,2026-01-10,9.0,31.87,31.68
2540,Mens,Shoes,Sneakers,Patagonia,2026-01-07,2026-01-18,11.0,19.05,17.04
